zone,date,description,score_key,value
philadelphia-msa,2020-06-21,pop_total,C000_P_c45_PM_autoN_fareN,69086.02
philadelphia-msa,2020-07-19,pop_total,C000_P_c45_PM_autoN_fareN,66227.33
philadelphia-msa,2020-08-16,pop_total,C000_P_c45_PM_autoN_fareN,69907.05
philadelphia-msa,2020-09-20,pop_total,C000_P_c45_PM_autoN_fareN,69917.81
philadelphia-msa,2020-10-18,pop_total,C000_P_c45_PM_autoN_fareN,70032.445
philadelphia-msa,2020-11-15,pop_total,C000_P_c45_PM_autoN_fareN,71664.41
philadelphia-msa,2020-12-20,pop_total,C000_P_c45_PM_autoN_fareN,71577.28
philadelphia-msa,2021-01-17,pop_total,C000_P_c45_PM_autoN_fareN,69898.8
philadelphia-msa,2021-02-14,pop_total,C000_P_c45_PM_autoN_fareN,71834.67
philadelphia-msa,2021-07-11,pop_total,C000_P_c45_PM_autoN_fareN,73843.016
philadelphia-msa,2021-09-12,pop_total,C000_P_c45_PM_autoN_fareN,69925.61
philadelphia-msa,2020-02-23,pop_white,C000_P_c45_PM_autoN_fareN,42418.113
philadelphia-msa,2020-03-15,pop_white,C000_P_c45_PM_autoN_fareN,43517.08
philadelphia-msa,2020-04-19,pop_white,C000_P_c45_PM_autoN_fareN,35310.63
philadelphia-msa,2020-05-17,pop_white,C000_P_c45_PM_autoN_fareN,41606.707
philadelphia-msa,2020-06-21,pop_white,C000_P_c45_PM_autoN_fareN,41966.887
philadelphia-msa,2020-07-19,pop_white,C000_P_c45_PM_autoN_fareN,40352.48
philadelphia-msa,2020-08-16,pop_white,C000_P_c45_PM_autoN_fareN,42392.668
philadelphia-msa,2020-09-20,pop_white,C000_P_c45_PM_autoN_fareN,41451.85
philadelphia-msa,2020-10-18,pop_white,C000_P_c45_PM_autoN_fareN,41447.215
philadelphia-msa,2020-11-15,pop_white,C000_P_c45_PM_autoN_fareN,43848.45
philadelphia-msa,2020-12-20,pop_white,C000_P_c45_PM_autoN_fareN,43859.945
philadelphia-msa,2021-01-17,pop_white,C000_P_c45_PM_autoN_fareN,42463.586
philadelphia-msa,2021-02-14,pop_white,C000_P_c45_PM_autoN_fareN,43444.78
philadelphia-msa,2021-07-11,pop_white,C000_P_c45_PM_autoN_fareN,45159.97
philadelphia-msa,2021-09-12,pop_white,C000_P_c45_PM_autoN_fareN,42070.043
philadelphia-msa,2020-02-23,workers_essential,C000_P_c45_PM_autoN_fareN,66110.41
philadelphia-msa,2020-03-15,workers_essential,C000_P_c45_PM_autoN_fareN,66657.69
philadelphia-msa,2020-04-19,workers_essential,C000_P_c45_PM_autoN_fareN,54698.305
philadelphia-msa,2020-05-17,workers_essential,C000_P_c45_PM_autoN_fareN,63640.21
philadelphia-msa,2020-06-21,workers_essential,C000_P_c45_PM_autoN_fareN,64206.074
philadelphia-msa,2020-07-19,workers_essential,C000_P_c45_PM_autoN_fareN,61480.117
philadelphia-msa,2020-08-16,workers_essential,C000_P_c45_PM_autoN_fareN,64753.043
philadelphia-msa,2020-09-20,workers_essential,C000_P_c45_PM_autoN_fareN,65082.453
philadelphia-msa,2020-10-18,workers_essential,C000_P_c45_PM_autoN_fareN,65305.26
philadelphia-msa,2020-11-15,workers_essential,C000_P_c45_PM_autoN_fareN,66567.4
philadelphia-msa,2020-12-20,workers_essential,C000_P_c45_PM_autoN_fareN,66639.984
philadelphia-msa,2021-01-17,workers_essential,C000_P_c45_PM_autoN_fareN,65355.78
philadelphia-msa,2021-02-14,workers_essential,C000_P_c45_PM_autoN_fareN,66939.27
philadelphia-msa,2021-07-11,workers_essential,C000_P_c45_PM_autoN_fareN,68461.305
philadelphia-msa,2021-09-12,workers_essential,C000_P_c45_PM_autoN_fareN,65135.957
philadelphia-msa,2020-02-23,hhld_single_mother,C000_P_c45_PM_autoN_fareY,88967.0
philadelphia-msa,2020-03-15,hhld_single_mother,C000_P_c45_PM_autoN_fareY,87913.98
philadelphia-msa,2020-04-19,hhld_single_mother,C000_P_c45_PM_autoN_fareY,74747.266
philadelphia-msa,2020-05-17,hhld_single_mother,C000_P_c45_PM_autoN_fareY,85991.5
philadelphia-msa,2020-06-21,hhld_single_mother,C000_P_c45_PM_autoN_fareY,85678.56
philadelphia-msa,2020-07-19,hhld_single_mother,C000_P_c45_PM_autoN_fareY,84005.75
philadelphia-msa,2020-08-16,hhld_single_mother,C000_P_c45_PM_autoN_fareY,88348.984
philadelphia-msa,2020-09-20,hhld_single_mother,C000_P_c45_PM_autoN_fareY,89222.92
philadelphia-msa,2020-10-18,hhld_single_mother,C000_P_c45_PM_autoN_fareY,87234.07
philadelphia-msa,2020-11-15,hhld_single_mother,C000_P_c45_PM_autoN_fareY,89406.58
philadelphia-msa,2020-12-20,hhld_single_mother,C000_P_c45_PM_autoN_fareY,88469.18
philadelphia-msa,2021-01-17,hhld_single_mother,C000_P_c45_PM_autoN_fareY,87611.22
philadelphia-msa,2021-02-14,hhld_single_mother,C000_P_c45_PM_autoN_fareY,89995.72
philadelphia-msa,2021-07-11,hhld_single_mother,C000_P_c45_PM_autoN_fareY,89802.92
philadelphia-msa,2021-09-12,hhld_single_mother,C000_P_c45_PM_autoN_fareY,87273.46
philadelphia-msa,2020-02-23,pop_asiapacific,C000_P_c45_PM_autoN_fareY,79585.305
philadelphia-msa,2020-03-15,pop_asiapacific,C000_P_c45_PM_autoN_fareY,80260.16
philadelphia-msa,2020-04-19,pop_asiapacific,C000_P_c45_PM_autoN_fareY,70466.71
philadelphia-msa,2020-05-17,pop_asiapacific,C000_P_c45_PM_autoN_fareY,78955.53
philadelphia-msa,2020-06-21,pop_asiapacific,C000_P_c45_PM_autoN_fareY,79769.17
philadelphia-msa,2020-07-19,pop_asiapacific,C000_P_c45_PM_autoN_fareY,76488.16
philadelphia-msa,2020-08-16,pop_asiapacific,C000_P_c45_PM_autoN_fareY,79512.87
philadelphia-msa,2020-09-20,pop_asiapacific,C000_P_c45_PM_autoN_fareY,79710.17
philadelphia-msa,2020-10-18,pop_asiapacific,C000_P_c45_PM_autoN_fareY,79134.555
philadelphia-msa,2020-11-15,pop_asiapacific,C000_P_c45_PM_autoN_fareY,82204.68
philadelphia-msa,2020-12-20,pop_asiapacific,C000_P_c45_PM_autoN_fareY,81595.766
philadelphia-msa,2021-01-17,pop_asiapacific,C000_P_c45_PM_autoN_fareY,79379.85
philadelphia-msa,2021-02-14,pop_asiapacific,C000_P_c45_PM_autoN_fareY,82170.08
philadelphia-msa,2021-07-11,pop_asiapacific,C000_P_c45_PM_autoN_fareY,83218.83
philadelphia-msa,2021-09-12,pop_asiapacific,C000_P_c45_PM_autoN_fareY,78494.695
philadelphia-msa,2020-02-23,pop_black,C000_P_c45_PM_autoN_fareY,117498.3
philadelphia-msa,2020-03-15,pop_black,C000_P_c45_PM_autoN_fareY,115485.49
philadelphia-msa,2020-04-19,pop_black,C000_P_c45_PM_autoN_fareY,98474.91
philadelphia-msa,2020-05-17,pop_black,C000_P_c45_PM_autoN_fareY,115002.055
philadelphia-msa,2020-06-21,pop_black,C000_P_c45_PM_autoN_fareY,113631.9
philadelphia-msa,2020-07-19,pop_black,C000_P_c45_PM_autoN_fareY,110768.27
philadelphia-msa,2020-08-16,pop_black,C000_P_c45_PM_autoN_fareY,113794.33
philadelphia-msa,2020-09-20,pop_black,C000_P_c45_PM_autoN_fareY,117520.555
philadelphia-msa,2020-10-18,pop_black,C000_P_c45_PM_autoN_fareY,117622.07
philadelphia-msa,2020-11-15,pop_black,C000_P_c45_PM_autoN_fareY,118441.94
philadelphia-msa,2020-12-20,pop_black,C000_P_c45_PM_autoN_fareY,115370.41
philadelphia-msa,2021-01-17,pop_black,C000_P_c45_PM_autoN_fareY,115750.77
philadelphia-msa,2021-02-14,pop_black,C000_P_c45_PM_autoN_fareY,117474.45
philadelphia-msa,2021-07-11,pop_black,C000_P_c45_PM_autoN_fareY,116550.35
philadelphia-msa,2021-09-12,pop_black,C000_P_c45_PM_autoN_fareY,115072.84
philadelphia-msa,2020-02-23,pop_hispanic,C000_P_c45_PM_autoN_fareY,86083.7
philadelphia-msa,2020-03-15,pop_hispanic,C000_P_c45_PM_autoN_fareY,86107.31
philadelphia-msa,2020-04-19,pop_hispanic,C000_P_c45_PM_autoN_fareY,70227.14
philadelphia-msa,2020-05-17,pop_hispanic,C000_P_c45_PM_autoN_fareY,79964.18
philadelphia-msa,2020-06-21,pop_hispanic,C000_P_c45_PM_autoN_fareY,83707.195
philadelphia-msa,2020-07-19,pop_hispanic,C000_P_c45_PM_autoN_fareY,82033.53
philadelphia-msa,2020-08-16,pop_hispanic,C000_P_c45_PM_autoN_fareY,89382.555
philadelphia-msa,2020-09-20,pop_hispanic,C000_P_c45_PM_autoN_fareY,85662.84
philadelphia-msa,2020-10-18,pop_hispanic,C000_P_c45_PM_autoN_fareY,80539.1
philadelphia-msa,2020-11-15,pop_hispanic,C000_P_c45_PM_autoN_fareY,85949.72
philadelphia-msa,2020-12-20,pop_hispanic,C000_P_c45_PM_autoN_fareY,89476.58
philadelphia-msa,2021-01-17,pop_hispanic,C000_P_c45_PM_autoN_fareY,84102.7
philadelphia-msa,2021-02-14,pop_hispanic,C000_P_c45_PM_autoN_fareY,89186.52
philadelphia-msa,2021-07-11,pop_hispanic,C000_P_c45_PM_autoN_fareY,91593.07
philadelphia-msa,2021-09-12,pop_hispanic,C000_P_c45_PM_autoN_fareY,85260.13
philadelphia-msa,2020-02-23,pop_poverty,C000_P_c45_PM_autoN_fareY,121033.17
philadelphia-msa,2020-03-15,pop_poverty,C000_P_c45_PM_autoN_fareY,120585.82
philadelphia-msa,2020-04-19,pop_poverty,C000_P_c45_PM_autoN_fareY,101890.12
philadelphia-msa,2020-05-17,pop_poverty,C000_P_c45_PM_autoN_fareY,117854.555
philadelphia-msa,2020-06-21,pop_poverty,C000_P_c45_PM_autoN_fareY,118429.1
philadelphia-msa,2020-07-19,pop_poverty,C000_P_c45_PM_autoN_fareY,115423.23
philadelphia-msa,2020-08-16,pop_poverty,C000_P_c45_PM_autoN_fareY,120867.13
philadelphia-msa,2020-09-20,pop_poverty,C000_P_c45_PM_autoN_fareY,121610.84
philadelphia-msa,2020-10-18,pop_poverty,C000_P_c45_PM_autoN_fareY,119323.625
philadelphia-msa,2020-11-15,pop_poverty,C000_P_c45_PM_autoN_fareY,122847.06
philadelphia-msa,2020-12-20,pop_poverty,C000_P_c45_PM_autoN_fareY,121948.35
philadelphia-msa,2021-01-17,pop_poverty,C000_P_c45_PM_autoN_fareY,119921.95
philadelphia-msa,2021-02-14,pop_poverty,C000_P_c45_PM_autoN_fareY,123185.02
philadelphia-msa,2021-07-11,pop_poverty,C000_P_c45_PM_autoN_fareY,124127.83
philadelphia-msa,2021-09-12,pop_poverty,C000_P_c45_PM_autoN_fareY,119302.695
philadelphia-msa,2020-02-23,pop_total,C000_P_c45_PM_autoN_fareY,60800.918
philadelphia-msa,2020-03-15,pop_total,C000_P_c45_PM_autoN_fareY,60640.64
philadelphia-msa,2020-04-19,pop_total,C000_P_c45_PM_autoN_fareY,50829.434
philadelphia-msa,2020-05-17,pop_total,C000_P_c45_PM_autoN_fareY,59377.656
philadelphia-msa,2020-06-21,pop_total,C000_P_c45_PM_autoN_fareY,59688.324
philadelphia-msa,2020-07-19,pop_total,C000_P_c45_PM_autoN_fareY,58089.47
philadelphia-msa,2020-08-16,pop_total,C000_P_c45_PM_autoN_fareY,60450.695
philadelphia-msa,2020-09-20,pop_total,C000_P_c45_PM_autoN_fareY,60375.668
philadelphia-msa,2020-10-18,pop_total,C000_P_c45_PM_autoN_fareY,59490.81
philadelphia-msa,2020-11-15,pop_total,C000_P_c45_PM_autoN_fareY,61890.7
philadelphia-msa,2020-12-20,pop_total,C000_P_c45_PM_autoN_fareY,61390.293
philadelphia-msa,2021-01-17,pop_total,C000_P_c45_PM_autoN_fareY,60165.63
philadelphia-msa,2021-02-14,pop_total,C000_P_c45_PM_autoN_fareY,61564.99
philadelphia-msa,2021-07-11,pop_total,C000_P_c45_PM_autoN_fareY,62373.887
philadelphia-msa,2021-09-12,pop_total,C000_P_c45_PM_autoN_fareY,59816.098
philadelphia-msa,2020-02-23,pop_white,C000_P_c45_PM_autoN_fareY,36570.85
philadelphia-msa,2020-03-15,pop_white,C000_P_c45_PM_autoN_fareY,36910.586
philadelphia-msa,2020-04-19,pop_white,C000_P_c45_PM_autoN_fareY,30416.217
philadelphia-msa,2020-05-17,pop_white,C000_P_c45_PM_autoN_fareY,36098.14
philadelphia-msa,2020-06-21,pop_white,C000_P_c45_PM_autoN_fareY,36443.184
philadelphia-msa,2020-07-19,pop_white,C000_P_c45_PM_autoN_fareY,35396.25
philadelphia-msa,2020-08-16,pop_white,C000_P_c45_PM_autoN_fareY,36764.53
philadelphia-msa,2020-09-20,pop_white,C000_P_c45_PM_autoN_fareY,35958.33
philadelphia-msa,2020-10-18,pop_white,C000_P_c45_PM_autoN_fareY,35339.855
philadelphia-msa,2020-11-15,pop_white,C000_P_c45_PM_autoN_fareY,37756.785
philadelphia-msa,2020-12-20,pop_white,C000_P_c45_PM_autoN_fareY,37538.574
philadelphia-msa,2021-01-17,pop_white,C000_P_c45_PM_autoN_fareY,36465.707
philadelphia-msa,2021-02-14,pop_white,C000_P_c45_PM_autoN_fareY,37104.434
philadelphia-msa,2021-07-11,pop_white,C000_P_c45_PM_autoN_fareY,38224.645
philadelphia-msa,2021-09-12,pop_white,C000_P_c45_PM_autoN_fareY,36051.78
philadelphia-msa,2020-02-23,workers_essential,C000_P_c45_PM_autoN_fareY,56412.465
philadelphia-msa,2020-03-15,workers_essential,C000_P_c45_PM_autoN_fareY,56336.082
philadelphia-msa,2020-04-19,workers_essential,C000_P_c45_PM_autoN_fareY,47355.477
philadelphia-msa,2020-05-17,workers_essential,C000_P_c45_PM_autoN_fareY,55207.984
philadelphia-msa,2020-06-21,workers_essential,C000_P_c45_PM_autoN_fareY,55407.332
philadelphia-msa,2020-07-19,workers_essential,C000_P_c45_PM_autoN_fareY,53856.875
philadelphia-msa,2020-08-16,workers_essential,C000_P_c45_PM_autoN_fareY,55914.273
philadelphia-msa,2020-09-20,workers_essential,C000_P_c45_PM_autoN_fareY,56128.38
philadelphia-msa,2020-10-18,workers_essential,C000_P_c45_PM_autoN_fareY,55409.58
philadelphia-msa,2020-11-15,workers_essential,C000_P_c45_PM_autoN_fareY,57447.094
philadelphia-msa,2020-12-20,workers_essential,C000_P_c45_PM_autoN_fareY,57026.258
philadelphia-msa,2021-01-17,workers_essential,C000_P_c45_PM_autoN_fareY,56132.176
philadelphia-msa,2021-02-14,workers_essential,C000_P_c45_PM_autoN_fareY,57286.1
philadelphia-msa,2021-07-11,workers_essential,C000_P_c45_PM_autoN_fareY,57710.902
philadelphia-msa,2021-09-12,workers_essential,C000_P_c45_PM_autoN_fareY,55638.22
philadelphia-msa,2020-02-23,hhld_single_mother,C000_P_c60_AM_autoN_fareN,297953.72
philadelphia-msa,2020-03-15,hhld_single_mother,C000_P_c60_AM_autoN_fareN,290666.4
philadelphia-msa,2020-04-19,hhld_single_mother,C000_P_c60_AM_autoN_fareN,211178.6
philadelphia-msa,2020-05-17,hhld_single_mother,C000_P_c60_AM_autoN_fareN,274335.16
philadelphia-msa,2020-06-21,hhld_single_mother,C000_P_c60_AM_autoN_fareN,277281.84
philadelphia-msa,2020-07-19,hhld_single_mother,C000_P_c60_AM_autoN_fareN,268993.0
philadelphia-msa,2020-12-20,pop_total,C000_P_c60_AM_autoN_fareN,189247.92
philadelphia-msa,2020-08-16,hhld_single_mother,C000_P_c60_AM_autoN_fareN,281800.7
philadelphia-msa,2020-09-20,hhld_single_mother,C000_P_c60_AM_autoN_fareN,283660.66
philadelphia-msa,2020-10-18,hhld_single_mother,C000_P_c60_AM_autoN_fareN,287448.38
philadelphia-msa,2020-11-15,hhld_single_mother,C000_P_c60_AM_autoN_fareN,281657.7
philadelphia-msa,2020-12-20,hhld_single_mother,C000_P_c60_AM_autoN_fareN,283907.97
philadelphia-msa,2021-01-17,hhld_single_mother,C000_P_c60_AM_autoN_fareN,299550.22
philadelphia-msa,2021-02-14,hhld_single_mother,C000_P_c60_AM_autoN_fareN,289758.66
philadelphia-msa,2021-07-11,hhld_single_mother,C000_P_c60_AM_autoN_fareN,290456.47
philadelphia-msa,2021-09-12,hhld_single_mother,C000_P_c60_AM_autoN_fareN,283938.16
philadelphia-msa,2020-02-23,pop_asiapacific,C000_P_c60_AM_autoN_fareN,231353.8
philadelphia-msa,2020-03-15,pop_asiapacific,C000_P_c60_AM_autoN_fareN,225499.17
philadelphia-msa,2020-04-19,pop_asiapacific,C000_P_c60_AM_autoN_fareN,164486.5
philadelphia-msa,2020-05-17,pop_asiapacific,C000_P_c60_AM_autoN_fareN,215170.33
philadelphia-msa,2020-06-21,pop_asiapacific,C000_P_c60_AM_autoN_fareN,213798.4
philadelphia-msa,2020-07-19,pop_asiapacific,C000_P_c60_AM_autoN_fareN,210417.36
philadelphia-msa,2020-08-16,pop_asiapacific,C000_P_c60_AM_autoN_fareN,220798.48
philadelphia-msa,2020-09-20,pop_asiapacific,C000_P_c60_AM_autoN_fareN,220791.6
philadelphia-msa,2020-10-18,pop_asiapacific,C000_P_c60_AM_autoN_fareN,227202.7
philadelphia-msa,2020-11-15,pop_asiapacific,C000_P_c60_AM_autoN_fareN,221115.2
philadelphia-msa,2020-12-20,pop_asiapacific,C000_P_c60_AM_autoN_fareN,222982.08
philadelphia-msa,2021-01-17,pop_asiapacific,C000_P_c60_AM_autoN_fareN,233329.02
philadelphia-msa,2021-02-14,pop_asiapacific,C000_P_c60_AM_autoN_fareN,226429.44
philadelphia-msa,2021-07-11,pop_asiapacific,C000_P_c60_AM_autoN_fareN,225190.58
philadelphia-msa,2021-09-12,pop_asiapacific,C000_P_c60_AM_autoN_fareN,220933.4
philadelphia-msa,2020-02-23,pop_black,C000_P_c60_AM_autoN_fareN,378813.97
philadelphia-msa,2020-03-15,pop_black,C000_P_c60_AM_autoN_fareN,371604.25
philadelphia-msa,2020-04-19,pop_black,C000_P_c60_AM_autoN_fareN,270785.78
philadelphia-msa,2020-05-17,pop_black,C000_P_c60_AM_autoN_fareN,356261.6
philadelphia-msa,2020-06-21,pop_black,C000_P_c60_AM_autoN_fareN,358694.34
philadelphia-msa,2020-07-19,pop_black,C000_P_c60_AM_autoN_fareN,348873.0
philadelphia-msa,2020-08-16,pop_black,C000_P_c60_AM_autoN_fareN,361833.78
philadelphia-msa,2020-09-20,pop_black,C000_P_c60_AM_autoN_fareN,365833.53
philadelphia-msa,2020-10-18,pop_black,C000_P_c60_AM_autoN_fareN,368897.75
philadelphia-msa,2020-11-15,pop_black,C000_P_c60_AM_autoN_fareN,365841.3
philadelphia-msa,2020-12-20,pop_black,C000_P_c60_AM_autoN_fareN,363453.03
philadelphia-msa,2021-01-17,pop_black,C000_P_c60_AM_autoN_fareN,377982.16
philadelphia-msa,2021-02-14,pop_black,C000_P_c60_AM_autoN_fareN,366941.9
philadelphia-msa,2021-07-11,pop_black,C000_P_c60_AM_autoN_fareN,368818.47
philadelphia-msa,2021-09-12,pop_black,C000_P_c60_AM_autoN_fareN,359405.44
philadelphia-msa,2020-02-23,pop_hispanic,C000_P_c60_AM_autoN_fareN,301202.03
philadelphia-msa,2020-03-15,pop_hispanic,C000_P_c60_AM_autoN_fareN,289434.8
philadelphia-msa,2020-04-19,pop_hispanic,C000_P_c60_AM_autoN_fareN,218748.48
philadelphia-msa,2020-05-17,pop_hispanic,C000_P_c60_AM_autoN_fareN,274268.4
philadelphia-msa,2020-06-21,pop_hispanic,C000_P_c60_AM_autoN_fareN,277952.22
philadelphia-msa,2020-07-19,pop_hispanic,C000_P_c60_AM_autoN_fareN,268740.25
philadelphia-msa,2020-08-16,pop_hispanic,C000_P_c60_AM_autoN_fareN,282493.3
philadelphia-msa,2020-09-20,pop_hispanic,C000_P_c60_AM_autoN_fareN,282938.72
philadelphia-msa,2020-10-18,pop_hispanic,C000_P_c60_AM_autoN_fareN,290066.4
philadelphia-msa,2020-11-15,pop_hispanic,C000_P_c60_AM_autoN_fareN,276190.6
philadelphia-msa,2020-12-20,pop_hispanic,C000_P_c60_AM_autoN_fareN,283143.6
philadelphia-msa,2021-01-17,pop_hispanic,C000_P_c60_AM_autoN_fareN,302943.06
philadelphia-msa,2021-02-14,pop_hispanic,C000_P_c60_AM_autoN_fareN,295911.22
philadelphia-msa,2021-07-11,pop_hispanic,C000_P_c60_AM_autoN_fareN,296535.2
philadelphia-msa,2021-09-12,pop_hispanic,C000_P_c60_AM_autoN_fareN,292515.1
philadelphia-msa,2020-02-23,pop_poverty,C000_P_c60_AM_autoN_fareN,360890.66
philadelphia-msa,2020-03-15,pop_poverty,C000_P_c60_AM_autoN_fareN,352231.84
philadelphia-msa,2020-04-19,pop_poverty,C000_P_c60_AM_autoN_fareN,266693.2
philadelphia-msa,2020-05-17,pop_poverty,C000_P_c60_AM_autoN_fareN,337953.34
philadelphia-msa,2020-06-21,pop_poverty,C000_P_c60_AM_autoN_fareN,338447.12
philadelphia-msa,2020-07-19,pop_poverty,C000_P_c60_AM_autoN_fareN,329466.94
philadelphia-msa,2020-08-16,pop_poverty,C000_P_c60_AM_autoN_fareN,343323.6
philadelphia-msa,2020-09-20,pop_poverty,C000_P_c60_AM_autoN_fareN,345482.2
philadelphia-msa,2020-10-18,pop_poverty,C000_P_c60_AM_autoN_fareN,351187.97
philadelphia-msa,2020-11-15,pop_poverty,C000_P_c60_AM_autoN_fareN,345022.75
philadelphia-msa,2020-12-20,pop_poverty,C000_P_c60_AM_autoN_fareN,345194.25
philadelphia-msa,2021-01-17,pop_poverty,C000_P_c60_AM_autoN_fareN,362000.28
philadelphia-msa,2021-02-14,pop_poverty,C000_P_c60_AM_autoN_fareN,351460.03
philadelphia-msa,2021-07-11,pop_poverty,C000_P_c60_AM_autoN_fareN,352335.28
philadelphia-msa,2021-09-12,pop_poverty,C000_P_c60_AM_autoN_fareN,344439.66
philadelphia-msa,2020-02-23,pop_total,C000_P_c60_AM_autoN_fareN,197443.23
philadelphia-msa,2020-03-15,pop_total,C000_P_c60_AM_autoN_fareN,192741.48
philadelphia-msa,2020-04-19,pop_total,C000_P_c60_AM_autoN_fareN,136807.02
philadelphia-msa,2020-05-17,pop_total,C000_P_c60_AM_autoN_fareN,179397.19
philadelphia-msa,2020-06-21,pop_total,C000_P_c60_AM_autoN_fareN,181298.42
philadelphia-msa,2020-07-19,pop_total,C000_P_c60_AM_autoN_fareN,176520.03
philadelphia-msa,2020-08-16,pop_total,C000_P_c60_AM_autoN_fareN,186941.72
philadelphia-msa,2020-09-20,pop_total,C000_P_c60_AM_autoN_fareN,187260.58
philadelphia-msa,2020-10-18,pop_total,C000_P_c60_AM_autoN_fareN,192037.42
philadelphia-msa,2020-11-15,pop_total,C000_P_c60_AM_autoN_fareN,186653.83
philadelphia-msa,2021-01-17,pop_total,C000_P_c60_AM_autoN_fareN,199849.42
philadelphia-msa,2021-02-14,pop_total,C000_P_c60_AM_autoN_fareN,192664.11
philadelphia-msa,2021-07-11,pop_total,C000_P_c60_AM_autoN_fareN,193050.88
philadelphia-msa,2021-09-12,pop_total,C000_P_c60_AM_autoN_fareN,187582.58
philadelphia-msa,2020-02-23,pop_white,C000_P_c60_AM_autoN_fareN,118994.93
philadelphia-msa,2020-03-15,pop_white,C000_P_c60_AM_autoN_fareN,116316.77
philadelphia-msa,2020-04-19,pop_white,C000_P_c60_AM_autoN_fareN,78012.93
philadelphia-msa,2020-05-17,pop_white,C000_P_c60_AM_autoN_fareN,103568.58
philadelphia-msa,2020-06-21,pop_white,C000_P_c60_AM_autoN_fareN,105401.17
philadelphia-msa,2020-07-19,pop_white,C000_P_c60_AM_autoN_fareN,102794.88
philadelphia-msa,2020-08-16,pop_white,C000_P_c60_AM_autoN_fareN,111872.586
philadelphia-msa,2020-09-20,pop_white,C000_P_c60_AM_autoN_fareN,111022.53
philadelphia-msa,2020-10-18,pop_white,C000_P_c60_AM_autoN_fareN,115860.69
philadelphia-msa,2020-11-15,pop_white,C000_P_c60_AM_autoN_fareN,110993.75
philadelphia-msa,2020-12-20,pop_white,C000_P_c60_AM_autoN_fareN,114753.02
philadelphia-msa,2021-01-17,pop_white,C000_P_c60_AM_autoN_fareN,122612.28
philadelphia-msa,2021-02-14,pop_white,C000_P_c60_AM_autoN_fareN,116742.29
philadelphia-msa,2021-07-11,pop_white,C000_P_c60_AM_autoN_fareN,116727.15
philadelphia-msa,2021-09-12,pop_white,C000_P_c60_AM_autoN_fareN,112283.836
philadelphia-msa,2020-02-23,workers_essential,C000_P_c60_AM_autoN_fareN,187380.19
philadelphia-msa,2020-03-15,workers_essential,C000_P_c60_AM_autoN_fareN,182843.28
philadelphia-msa,2020-04-19,workers_essential,C000_P_c60_AM_autoN_fareN,128747.25
philadelphia-msa,2020-05-17,workers_essential,C000_P_c60_AM_autoN_fareN,169354.47
philadelphia-msa,2020-06-21,workers_essential,C000_P_c60_AM_autoN_fareN,171806.05
philadelphia-msa,2020-07-19,workers_essential,C000_P_c60_AM_autoN_fareN,167053.73
philadelphia-msa,2020-08-16,workers_essential,C000_P_c60_AM_autoN_fareN,177063.08
philadelphia-msa,2020-09-20,workers_essential,C000_P_c60_AM_autoN_fareN,177357.77
philadelphia-msa,2020-10-18,workers_essential,C000_P_c60_AM_autoN_fareN,182143.25
philadelphia-msa,2020-11-15,workers_essential,C000_P_c60_AM_autoN_fareN,176556.14
philadelphia-msa,2020-12-20,workers_essential,C000_P_c60_AM_autoN_fareN,179765.19
philadelphia-msa,2021-01-17,workers_essential,C000_P_c60_AM_autoN_fareN,190514.52
philadelphia-msa,2021-02-14,workers_essential,C000_P_c60_AM_autoN_fareN,182816.44
philadelphia-msa,2021-07-11,workers_essential,C000_P_c60_AM_autoN_fareN,183497.23
philadelphia-msa,2021-09-12,workers_essential,C000_P_c60_AM_autoN_fareN,178289.34
philadelphia-msa,2020-02-23,hhld_single_mother,C000_P_c60_AM_autoN_fareY,244228.81
philadelphia-msa,2020-03-15,hhld_single_mother,C000_P_c60_AM_autoN_fareY,239376.95
philadelphia-msa,2020-04-19,hhld_single_mother,C000_P_c60_AM_autoN_fareY,176972.22
philadelphia-msa,2020-05-17,hhld_single_mother,C000_P_c60_AM_autoN_fareY,233454.31
philadelphia-msa,2020-06-21,hhld_single_mother,C000_P_c60_AM_autoN_fareY,232634.78
philadelphia-msa,2020-07-19,hhld_single_mother,C000_P_c60_AM_autoN_fareY,229573.66
philadelphia-msa,2020-08-16,hhld_single_mother,C000_P_c60_AM_autoN_fareY,234978.89
philadelphia-msa,2020-09-20,hhld_single_mother,C000_P_c60_AM_autoN_fareY,236099.34
philadelphia-msa,2020-10-18,hhld_single_mother,C000_P_c60_AM_autoN_fareY,237518.5
philadelphia-msa,2020-11-15,hhld_single_mother,C000_P_c60_AM_autoN_fareY,237614.81
philadelphia-msa,2020-12-20,hhld_single_mother,C000_P_c60_AM_autoN_fareY,235395.36
philadelphia-msa,2021-01-17,hhld_single_mother,C000_P_c60_AM_autoN_fareY,242869.38
philadelphia-msa,2021-02-14,hhld_single_mother,C000_P_c60_AM_autoN_fareY,236316.16
philadelphia-msa,2021-07-11,hhld_single_mother,C000_P_c60_AM_autoN_fareY,236425.12
philadelphia-msa,2021-09-12,hhld_single_mother,C000_P_c60_AM_autoN_fareY,233997.16
philadelphia-msa,2020-02-23,pop_asiapacific,C000_P_c60_AM_autoN_fareY,195829.23
philadelphia-msa,2020-03-15,pop_asiapacific,C000_P_c60_AM_autoN_fareY,192069.0
philadelphia-msa,2020-04-19,pop_asiapacific,C000_P_c60_AM_autoN_fareY,141065.44
